dataset,trial,error_type,intensity,features,model,accuracy,f1_macro,f1_weighted
pendigit-multi.csv,12,NAR,0.3,input1,RF,0.7471577989995453,0.7677292875294359,0.84511744871007
pendigit-multi.csv,12,NAR,0.3,target,LinearSVM,0.8694861300591178,0.8670398602709877,0.8666039606485421
pendigit-multi.csv,12,NAR,0.3,input1,LinearSVM,0.652569349704411,0.6796660045692561,0.7490853869310574
pendigit-multi.csv,12,NAR,0.3,target,KNN,0.7175989085948158,0.7143355325089324,0.7142999680866754
pendigit-multi.csv,12,NAR,0.3,input1,KNN,0.5379718053660755,0.5503221240181624,0.6059210174420773
pendigit-multi.csv,12,NAR,0.5,target,RF,0.778080945884493,0.777744391733542,0.7777947098308434
pendigit-multi.csv,12,NAR,0.5,input1,RF,0.11095952705775353,0.17579188915234556,0.19281069868799458
pendigit-multi.csv,12,NAR,0.5,target,LinearSVM,0.7767166894042746,0.7722145465224868,0.7713820724264601
pendigit-multi.csv,12,NAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,12,NAR,0.5,target,KNN,0.4961346066393815,0.4937299079971937,0.4941184287468244
pendigit-multi.csv,12,NAR,0.5,input1,KNN,0.21191450659390632,0.26634403225278347,0.29375267764873536
pendigit-multi.csv,13,NNAR,0.1,target,RF,0.9909049567985448,0.9909955510270094,0.9908966669050526
pendigit-multi.csv,13,NNAR,0.1,input1,RF,0.9872669395179627,0.8994696225506641,0.9892724384015859
pendigit-multi.csv,13,NNAR,0.1,target,LinearSVM,0.889949977262392,0.8892398995396984,0.8891531331256393
pendigit-multi.csv,13,NNAR,0.1,input1,LinearSVM,0.8890404729422465,0.8883504001299182,0.8882557894701787
pendigit-multi.csv,13,NNAR,0.1,target,KNN,0.8340154615734425,0.8322126071996854,0.8322008826361775
pendigit-multi.csv,13,NNAR,0.1,input1,KNN,0.8203728967712597,0.7505134361951623,0.8256867184014469
pendigit-multi.csv,13,NNAR,0.2,target,RF,0.9854479308776717,0.9854871774079147,0.9854160036119196
pendigit-multi.csv,13,NNAR,0.2,input1,RF,0.9254206457480673,0.868827324110243,0.9556118937104595
pendigit-multi.csv,13,NNAR,0.2,target,LinearSVM,0.878581173260573,0.8772949918014842,0.8773047691514231
pendigit-multi.csv,13,NNAR,0.2,input1,LinearSVM,0.8753979081400637,0.7982666922448239,0.8780501428347788
pendigit-multi.csv,13,NNAR,0.2,target,KNN,0.8062755798090041,0.8026998517688023,0.8030289660015921
pendigit-multi.csv,13,NNAR,0.2,input1,KNN,0.7357889949977262,0.6986225130628371,0.7687662616065216
pendigit-multi.csv,13,NNAR,0.3,target,RF,0.9795361527967258,0.9796703521283441,0.9794907450630307
pendigit-multi.csv,13,NNAR,0.3,input1,RF,0.7594361073215098,0.780118401818457,0.858026900860863
pendigit-multi.csv,13,NNAR,0.3,target,LinearSVM,0.872669395179627,0.8708423785305305,0.8708734182403118
pendigit-multi.csv,13,NNAR,0.3,input1,LinearSVM,0.6075488858572078,0.6547505118060815,0.7194859668072869
pendigit-multi.csv,13,NNAR,0.3,target,KNN,0.7530695770804912,0.7511677746826958,0.7512294151678496
pendigit-multi.csv,13,NNAR,0.3,input1,KNN,0.5547976352887676,0.5792669235559581,0.6374620196867774
pendigit-multi.csv,13,NNAR,0.5,target,RF,0.9390632105502501,0.9388802238911031,0.9389071349654748
pendigit-multi.csv,13,NNAR,0.5,input1,RF,0.11505229649840837,0.1855142477036338,0.20382391845757447
pendigit-multi.csv,13,NNAR,0.5,target,LinearSVM,0.867212369258754,0.8656846408396438,0.8656781719626379
pendigit-multi.csv,13,NNAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,13,NNAR,0.5,target,KNN,0.6098226466575716,0.6081539034799216,0.6078583245952975
pendigit-multi.csv,13,NNAR,0.5,input1,KNN,0.2028194633924511,0.274802132697826,0.302061862399514
pendigit-multi.csv,13,NCAR,0.1,target,RF,0.9890859481582538,0.9891773025948767,0.9890805780055095
pendigit-multi.csv,13,NCAR,0.1,input1,RF,0.9836289222373806,0.8975288277329743,0.9871669158754635
pendigit-multi.csv,13,NCAR,0.1,target,LinearSVM,0.8935879945429741,0.892897623566474,0.8929330708310351
pendigit-multi.csv,13,NCAR,0.1,input1,LinearSVM,0.8940427467030468,0.8934807367700875,0.8934655248358621
pendigit-multi.csv,13,NCAR,0.1,target,KNN,0.827194179172351,0.8246389525381932,0.8247689250455718
pendigit-multi.csv,13,NCAR,0.1,input1,KNN,0.81218735788995,0.742087444090895,0.8164905073048098
pendigit-multi.csv,13,NCAR,0.2,target,RF,0.9872669395179627,0.9874156277775636,0.9872487870083397
pendigit-multi.csv,13,NCAR,0.2,input1,RF,0.9376989540700318,0.874182276209859,0.9614342317415152
pendigit-multi.csv,13,NCAR,0.2,target,LinearSVM,0.8831286948613006,0.881988584507291,0.8820833138898662
pendigit-multi.csv,13,NCAR,0.2,input1,LinearSVM,0.8817644383810823,0.8043582643520644,0.884804572681226
pendigit-multi.csv,13,NCAR,0.2,target,KNN,0.8108231014097317,0.8090155928437992,0.808842459773225
pendigit-multi.csv,13,NCAR,0.2,input1,KNN,0.7262391996361983,0.6901591615858507,0.7589018046921704
pendigit-multi.csv,13,NCAR,0.3,target,RF,0.9818099135970896,0.9819891033979917,0.9818150868286667
pendigit-multi.csv,13,NCAR,0.3,input1,RF,0.7485220554797636,0.7748820320217498,0.8521326290073451
pendigit-multi.csv,13,NCAR,0.3,target,LinearSVM,0.869031377899045,0.8671558325876477,0.867184690911839
pendigit-multi.csv,13,NCAR,0.3,input1,LinearSVM,0.571168713051387,0.6300294231636491,0.6930028476092787
pendigit-multi.csv,13,NCAR,0.3,target,KNN,0.7548885857207822,0.7528822246891791,0.7524196869921398
pendigit-multi.csv,13,NCAR,0.3,input1,KNN,0.5488858572078218,0.573436702964587,0.6304000426680356
pendigit-multi.csv,13,NCAR,0.5,target,RF,0.9499772623919963,0.9499575256817232,0.9499511754371532
pendigit-multi.csv,13,NCAR,0.5,input1,RF,0.11596180081855388,0.1875048918280638,0.20606894318458674
pendigit-multi.csv,13,NCAR,0.5,target,LinearSVM,0.8526603001364257,0.8496581783975687,0.8499532101736974
pendigit-multi.csv,13,NCAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,13,NCAR,0.5,target,KNN,0.6266484765802638,0.6222482135858765,0.6226713928689854
pendigit-multi.csv,13,NCAR,0.5,input1,KNN,0.21873578899499774,0.2925094095956531,0.3222950337392275
pendigit-multi.csv,13,NAR,0.1,target,RF,0.9881764438381082,0.9882725249076623,0.9881571588355726
pendigit-multi.csv,13,NAR,0.1,input1,RF,0.9809004092769441,0.8956269037444969,0.9851428488811711
pendigit-multi.csv,13,NAR,0.1,target,LinearSVM,0.8949522510231923,0.8939867318760426,0.8941499732652499
pendigit-multi.csv,13,NAR,0.1,input1,LinearSVM,0.8926784902228285,0.8915604862101736,0.8918050637545256
pendigit-multi.csv,13,NAR,0.1,target,KNN,0.8299226921327876,0.8283568416582743,0.8281510365436936
pendigit-multi.csv,13,NAR,0.1,input1,KNN,0.8035470668485676,0.7343914326132146,0.8077724136681277
pendigit-multi.csv,13,NAR,0.2,target,RF,0.9813551614370168,0.9815152292678629,0.9813399039507041
pendigit-multi.csv,13,NAR,0.2,input1,RF,0.9340609367894498,0.8706117846073181,0.9574765459417489
pendigit-multi.csv,13,NAR,0.2,target,LinearSVM,0.8858572078217372,0.8845055501859787,0.8845048894282157
pendigit-multi.csv,13,NAR,0.2,input1,LinearSVM,0.8817644383810823,0.8070356463501285,0.8877422917259652
pendigit-multi.csv,13,NAR,0.2,target,KNN,0.7926330150068213,0.7899322671077592,0.7900028591988898
pendigit-multi.csv,13,NAR,0.2,input1,KNN,0.7053206002728513,0.6666984030166475,0.7333988524696522
pendigit-multi.csv,13,NAR,0.3,target,RF,0.965893587994543,0.9660630816449375,0.9658609649514508
pendigit-multi.csv,13,NAR,0.3,input1,RF,0.7489768076398363,0.7716397514821574,0.8482314544428345
pendigit-multi.csv,13,NAR,0.3,target,LinearSVM,0.8735788994997726,0.8714594254828663,0.871463347767711
pendigit-multi.csv,13,NAR,0.3,input1,LinearSVM,0.6575716234652115,0.6822692313468705,0.7498526789813673
pendigit-multi.csv,13,NAR,0.3,target,KNN,0.7185084129149614,0.7113607575556176,0.7119128778039779
pendigit-multi.csv,13,NAR,0.3,input1,KNN,0.5666211914506594,0.5693358433583295,0.6263672695585069
pendigit-multi.csv,13,NAR,0.5,target,RF,0.758981355161437,0.7580600063563042,0.7586855918424609
pendigit-multi.csv,13,NAR,0.5,input1,RF,0.10186448385629832,0.16224184547361606,0.17938838843413743
pendigit-multi.csv,13,NAR,0.5,target,LinearSVM,0.7885402455661664,0.7826093557580612,0.7820326633503331
pendigit-multi.csv,13,NAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,13,NAR,0.5,target,KNN,0.5202364711232378,0.5173337865898475,0.5178318572655157
pendigit-multi.csv,13,NAR,0.5,input1,KNN,0.21418826739427013,0.27662228434952996,0.30480264536553336
pendigit-multi.csv,14,NNAR,0.1,target,RF,0.9936334697589814,0.9937023917290247,0.9936399073361568
pendigit-multi.csv,14,NNAR,0.1,input1,RF,0.9877216916780355,0.9001698498224926,0.9901961505068076
pendigit-multi.csv,14,NNAR,0.1,target,LinearSVM,0.8863119599818099,0.8853350704640341,0.8855696292289471
pendigit-multi.csv,14,NNAR,0.1,input1,LinearSVM,0.8904047294224647,0.8895911927389045,0.8898733492417439
pendigit-multi.csv,14,NNAR,0.1,target,KNN,0.8344702137335153,0.8314774668742249,0.8320694466091597
pendigit-multi.csv,14,NNAR,0.1,input1,KNN,0.8208276489313324,0.7486287393272479,0.8240315258275668
pendigit-multi.csv,14,NNAR,0.2,target,RF,0.9909049567985448,0.9909499027960378,0.9909088677703272
pendigit-multi.csv,14,NNAR,0.2,input1,RF,0.9422464756707595,0.8771110181496348,0.964747762969556
pendigit-multi.csv,14,NNAR,0.2,target,LinearSVM,0.869031377899045,0.8668201646499796,0.8674026918088565
pendigit-multi.csv,14,NNAR,0.2,input1,LinearSVM,0.8631195998180992,0.7882630193666487,0.867599053186657
pendigit-multi.csv,14,NNAR,0.2,target,KNN,0.8049113233287858,0.8006768088525634,0.8011020747076815
pendigit-multi.csv,14,NNAR,0.2,input1,KNN,0.7216916780354706,0.6875281583156704,0.7566352551286354
pendigit-multi.csv,14,NNAR,0.3,target,RF,0.9836289222373806,0.9837318728293397,0.9836270599170817
pendigit-multi.csv,14,NNAR,0.3,input1,RF,0.734424738517508,0.7649516119747772,0.841443634723937
pendigit-multi.csv,14,NNAR,0.3,target,LinearSVM,0.8708503865393361,0.8690900307772887,0.8693390736052676
pendigit-multi.csv,14,NNAR,0.3,input1,LinearSVM,0.607094133697135,0.6470924083624431,0.7122615498053837
pendigit-multi.csv,14,NNAR,0.3,target,KNN,0.7676216462028195,0.7632090888411411,0.7634854505728585
pendigit-multi.csv,14,NNAR,0.3,input1,KNN,0.5743519781718963,0.5930077773986835,0.6525310033307833
pendigit-multi.csv,14,NNAR,0.5,target,RF,0.9422464756707595,0.9424380242748169,0.9420710265666947
pendigit-multi.csv,14,NNAR,0.5,input1,RF,0.10413824465666212,0.16982035245639854,0.18700142657795396
pendigit-multi.csv,14,NNAR,0.5,target,LinearSVM,0.8590268303774443,0.8568770491376341,0.8572424570153091
pendigit-multi.csv,14,NNAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,14,NNAR,0.5,target,KNN,0.6080036380172806,0.604739394539493,0.6046653409424572
pendigit-multi.csv,14,NNAR,0.5,input1,KNN,0.22328331059572534,0.29506788473973466,0.3252103621977071
pendigit-multi.csv,14,NCAR,0.1,target,RF,0.9931787175989086,0.9932048829336602,0.9931792324144161
pendigit-multi.csv,14,NCAR,0.1,input1,RF,0.9872669395179627,0.8996109972701202,0.9895128522931309
pendigit-multi.csv,14,NCAR,0.1,target,LinearSVM,0.8858572078217372,0.8850036746886859,0.8852096616073578
pendigit-multi.csv,14,NCAR,0.1,input1,LinearSVM,0.8849477035015917,0.8839877528815647,0.8842330183052581
pendigit-multi.csv,14,NCAR,0.1,target,KNN,0.8317417007730786,0.8290092549650225,0.8294483714473
pendigit-multi.csv,14,NCAR,0.1,input1,KNN,0.8126421100500227,0.7418157445605775,0.8164185374558468
pendigit-multi.csv,14,NCAR,0.2,target,RF,0.9881764438381082,0.9882033013430144,0.9881898834682984
pendigit-multi.csv,14,NCAR,0.2,input1,RF,0.946793997271487,0.8805381099045747,0.9685037868803049
pendigit-multi.csv,14,NCAR,0.2,target,LinearSVM,0.8758526603001364,0.8744458625760385,0.8745693172653981
pendigit-multi.csv,14,NCAR,0.2,input1,LinearSVM,0.8717598908594816,0.7980269766064528,0.8780445883874796
pendigit-multi.csv,14,NCAR,0.2,target,KNN,0.8012733060482037,0.7965982710778097,0.7974384018960979
pendigit-multi.csv,14,NCAR,0.2,input1,KNN,0.7185084129149614,0.6848967389433019,0.7540404883193818
pendigit-multi.csv,14,NCAR,0.3,target,RF,0.9854479308776717,0.9854678758731182,0.9854598348173753
pendigit-multi.csv,14,NCAR,0.3,input1,RF,0.7644383810823101,0.7834159311168196,0.8623720880242
pendigit-multi.csv,14,NCAR,0.3,target,LinearSVM,0.8699408822191905,0.8686601304390196,0.8686857318701133
pendigit-multi.csv,14,NCAR,0.3,input1,LinearSVM,0.6084583901773534,0.6567521583553403,0.7235729196796012
pendigit-multi.csv,14,NCAR,0.3,target,KNN,0.7608003638017281,0.7556129613405338,0.7562130458741106
pendigit-multi.csv,14,NCAR,0.3,input1,KNN,0.5761709868121874,0.5899373712884849,0.649981335352171
pendigit-multi.csv,14,NCAR,0.5,target,RF,0.9517962710322874,0.9520156188868247,0.951845289420126
pendigit-multi.csv,14,NCAR,0.5,input1,RF,0.11323328785811733,0.1815596758468718,0.20092045523857188
pendigit-multi.csv,14,NCAR,0.5,target,LinearSVM,0.8531150522964984,0.8509056256701933,0.8514647974357717
pendigit-multi.csv,14,NCAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,14,NCAR,0.5,target,KNN,0.6139154160982264,0.6122969858158688,0.6127706329093517
pendigit-multi.csv,14,NCAR,0.5,input1,KNN,0.23192360163710776,0.30649231264668414,0.33842363449105906
pendigit-multi.csv,14,NAR,0.1,target,RF,0.9918144611186903,0.9918623199873868,0.9918199060442142
pendigit-multi.csv,14,NAR,0.1,input1,RF,0.9854479308776717,0.8987752555336624,0.9885977857956963
pendigit-multi.csv,14,NAR,0.1,target,LinearSVM,0.8940427467030468,0.8935524271112717,0.8937170878635167
pendigit-multi.csv,14,NAR,0.1,input1,LinearSVM,0.8940427467030468,0.8933722140221573,0.8935784173320119
pendigit-multi.csv,14,NAR,0.1,target,KNN,0.8308321964529332,0.8287722965393893,0.8289298968963911
pendigit-multi.csv,14,NAR,0.1,input1,KNN,0.8112778535698044,0.7420361599782891,0.8163698258611841
pendigit-multi.csv,14,NAR,0.2,target,RF,0.9872669395179627,0.9873020515742924,0.9872669357452774
pendigit-multi.csv,14,NAR,0.2,input1,RF,0.9458844929513415,0.8780150517786098,0.9657902189284466
pendigit-multi.csv,14,NAR,0.2,target,LinearSVM,0.8844929513415188,0.8835156869922685,0.8834349696779905
pendigit-multi.csv,14,NAR,0.2,input1,LinearSVM,0.8763074124602092,0.8022753912063074,0.8824690558776719
pendigit-multi.csv,14,NAR,0.2,target,KNN,0.781718963165075,0.7784946879406451,0.7787473497534099
pendigit-multi.csv,14,NAR,0.2,input1,KNN,0.713506139154161,0.6721855600142489,0.7396006095083232
pendigit-multi.csv,14,NAR,0.3,target,RF,0.9654388358344702,0.9654183068576986,0.9654247110817263
pendigit-multi.csv,14,NAR,0.3,input1,RF,0.7608003638017281,0.7758437340483947,0.8526845794705029
pendigit-multi.csv,14,NAR,0.3,target,LinearSVM,0.8681218735788995,0.8664339200370781,0.8660430512566559
pendigit-multi.csv,14,NAR,0.3,input1,LinearSVM,0.626193724420191,0.664883455521478,0.7300107558776864
pendigit-multi.csv,14,NAR,0.3,target,KNN,0.7348794906775807,0.7320286887160337,0.7318731504647051
pendigit-multi.csv,14,NAR,0.3,input1,KNN,0.5566166439290586,0.5725709844431486,0.6293363268869815
pendigit-multi.csv,14,NAR,0.5,target,RF,0.7498863119599818,0.7501323879557099,0.7495490679352391
pendigit-multi.csv,14,NAR,0.5,input1,RF,0.09777171441564347,0.15543133338173068,0.1716600836386247
pendigit-multi.csv,14,NAR,0.5,target,LinearSVM,0.7939972714870396,0.7882836209946574,0.7869795648044531
pendigit-multi.csv,14,NAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,14,NAR,0.5,target,KNN,0.5175079581628013,0.5151726813184522,0.514747474462303
pendigit-multi.csv,14,NAR,0.5,input1,KNN,0.1914506593906321,0.24807424630322952,0.27339590437687356
pendigit-multi.csv,15,NNAR,0.1,target,RF,0.990450204638472,0.9905744265541934,0.9904377611686773
pendigit-multi.csv,15,NNAR,0.1,input1,RF,0.9909049567985448,0.9013874555892554,0.9913522404720858
pendigit-multi.csv,15,NNAR,0.1,target,LinearSVM,0.8931332423829014,0.8926562544865991,0.8926956565525791
pendigit-multi.csv,15,NNAR,0.1,input1,LinearSVM,0.8935879945429741,0.8930727439035883,0.8930908866036857
pendigit-multi.csv,15,NNAR,0.1,target,KNN,0.819918144611187,0.8171601227918505,0.8178378530466471
pendigit-multi.csv,15,NNAR,0.1,input1,KNN,0.7989995452478399,0.730375060496917,0.8040549751662771
pendigit-multi.csv,15,NNAR,0.2,target,RF,0.9859026830377444,0.9860102287531604,0.9859226329987335
pendigit-multi.csv,15,NNAR,0.2,input1,RF,0.9399727148703957,0.8752659482954388,0.9628292145662098
pendigit-multi.csv,15,NNAR,0.2,target,LinearSVM,0.8817644383810823,0.880554613502977,0.8807755736810411
pendigit-multi.csv,15,NNAR,0.2,input1,LinearSVM,0.8790359254206458,0.8039624389549241,0.8847168337767672
pendigit-multi.csv,15,NNAR,0.2,target,KNN,0.7889949977262392,0.7858384715072773,0.786145823576743
pendigit-multi.csv,15,NNAR,0.2,input1,KNN,0.7112323783537972,0.6777080911147514,0.7458623669883786
pendigit-multi.csv,15,NNAR,0.3,target,RF,0.9831741700773079,0.9832726812962409,0.983170546666174
pendigit-multi.csv,15,NNAR,0.3,input1,RF,0.7371532514779445,0.7667836070695738,0.8441501228538192
pendigit-multi.csv,15,NNAR,0.3,target,LinearSVM,0.8722146430195543,0.8708493514601159,0.8709926935584571
pendigit-multi.csv,15,NNAR,0.3,input1,LinearSVM,0.6066393815370623,0.6498316035844562,0.7169505637215136
pendigit-multi.csv,15,NNAR,0.3,target,KNN,0.7694406548431105,0.765433175265614,0.7659130549436476
pendigit-multi.csv,15,NNAR,0.3,input1,KNN,0.582537517053206,0.5981848563940723,0.6585441921578181
pendigit-multi.csv,15,NNAR,0.5,target,RF,0.9322419281491587,0.9322032181692712,0.9322217332673085
pendigit-multi.csv,15,NNAR,0.5,input1,RF,0.11368804001819009,0.1825152615890304,0.20018336747984136
pendigit-multi.csv,15,NNAR,0.5,target,LinearSVM,0.8585720782173716,0.8561509248238114,0.8566579996939682
pendigit-multi.csv,15,NNAR,0.5,input1,LinearSVM,0.00045475216007276033,0.0008576329331046312,0.0009052142054278531
pendigit-multi.csv,15,NNAR,0.5,target,KNN,0.6093678944974988,0.6092845784133271,0.60887065891951
pendigit-multi.csv,15,NNAR,0.5,input1,KNN,0.21828103683492497,0.29293698817673125,0.32210164013869547
pendigit-multi.csv,15,NCAR,0.1,target,RF,0.9913597089586176,0.9913822091656627,0.9913584503227932
pendigit-multi.csv,15,NCAR,0.1,input1,RF,0.9831741700773079,0.8963325265090286,0.985855624099875
pendigit-multi.csv,15,NCAR,0.1,target,LinearSVM,0.8935879945429741,0.8930130236477254,0.8931127034525822
pendigit-multi.csv,15,NCAR,0.1,input1,LinearSVM,0.8926784902228285,0.8926109354803021,0.8924497320106564
pendigit-multi.csv,15,NCAR,0.1,target,KNN,0.8185538881309686,0.8157128810416058,0.816079032782531
pendigit-multi.csv,15,NCAR,0.1,input1,KNN,0.7980900409276944,0.7314784277919817,0.8048273992888734
pendigit-multi.csv,15,NCAR,0.2,target,RF,0.9890859481582538,0.9891007481272351,0.9890811587057434
pendigit-multi.csv,15,NCAR,0.2,input1,RF,0.9463392451114143,0.8808457976001779,0.968865863269045
pendigit-multi.csv,15,NCAR,0.2,target,LinearSVM,0.8808549340609367,0.8800202977819913,0.8800094095341807
pendigit-multi.csv,15,NCAR,0.2,input1,LinearSVM,0.880400181900864,0.8037726910891991,0.8840388568614753
pendigit-multi.csv,15,NCAR,0.2,target,KNN,0.7962710322874034,0.7934402223657212,0.7937861869158
pendigit-multi.csv,15,NCAR,0.2,input1,KNN,0.7298772169167803,0.6941576746386713,0.7639709462150509
pendigit-multi.csv,15,NCAR,0.3,target,RF,0.9863574351978172,0.9863980894624266,0.9863620717880968
pendigit-multi.csv,15,NCAR,0.3,input1,RF,0.7439745338790359,0.7702735919920113,0.8468322580260629
pendigit-multi.csv,15,NCAR,0.3,target,LinearSVM,0.8703956343792633,0.8691256989619658,0.8692370232928427
pendigit-multi.csv,15,NCAR,0.3,input1,LinearSVM,0.5948158253751705,0.639035288021146,0.7037620400524011
pendigit-multi.csv,15,NCAR,0.3,target,KNN,0.7426102773988177,0.7397523462303102,0.7399509337202904
pendigit-multi.csv,15,NCAR,0.3,input1,KNN,0.5611641655297863,0.5786020438391722,0.6364746889416002
pendigit-multi.csv,15,NCAR,0.5,target,RF,0.9495225102319236,0.9494637686955857,0.9493988077504829
pendigit-multi.csv,15,NCAR,0.5,input1,RF,0.1055025011368804,0.17100905774493105,0.18841874767096012
pendigit-multi.csv,15,NCAR,0.5,target,LinearSVM,0.8617553433378808,0.8596060693340396,0.8598490720492795
pendigit-multi.csv,15,NCAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,15,NCAR,0.5,target,KNN,0.6107321509777172,0.6085895673935506,0.6080751152282691
pendigit-multi.csv,15,NCAR,0.5,input1,KNN,0.19918144611186903,0.2675613933231732,0.29417090999656564
pendigit-multi.csv,15,NAR,0.1,target,RF,0.9913597089586176,0.9914233457409001,0.9913625014427331
pendigit-multi.csv,15,NAR,0.1,input1,RF,0.984993178717599,0.8971775169258307,0.9867864186639551
pendigit-multi.csv,15,NAR,0.1,target,LinearSVM,0.8967712596634834,0.8963550066745734,0.8963875914778924
pendigit-multi.csv,15,NAR,0.1,input1,LinearSVM,0.8967712596634834,0.8149078708106992,0.896510782557739
pendigit-multi.csv,15,NAR,0.1,target,KNN,0.8062755798090041,0.8046575919623494,0.8048203119119154
pendigit-multi.csv,15,NAR,0.1,input1,KNN,0.7830832196452933,0.7172628057633487,0.7891700621192606
pendigit-multi.csv,15,NAR,0.2,target,RF,0.98681218735789,0.9869380452640792,0.9868102126752866
pendigit-multi.csv,15,NAR,0.2,input1,RF,0.937244201909959,0.8733521607275474,0.9610745819126982
pendigit-multi.csv,15,NAR,0.2,target,LinearSVM,0.8826739427012278,0.8815331861272828,0.8814498736124882
pendigit-multi.csv,15,NAR,0.2,input1,LinearSVM,0.8772169167803547,0.8035984510139353,0.8838713717552171
pendigit-multi.csv,15,NAR,0.2,target,KNN,0.779899954524784,0.7770553621849922,0.7772436895986005
pendigit-multi.csv,15,NAR,0.2,input1,KNN,0.707594361073215,0.6689502698246833,0.7359383221502722
pendigit-multi.csv,15,NAR,0.3,target,RF,0.9613460663938154,0.9613582537633747,0.9612695292544003
pendigit-multi.csv,15,NAR,0.3,input1,RF,0.7194179172351068,0.7494977630171117,0.8246698904114277
pendigit-multi.csv,15,NAR,0.3,target,LinearSVM,0.8699408822191905,0.8680606909945704,0.8677360896697605
pendigit-multi.csv,15,NAR,0.3,input1,LinearSVM,0.6675761709868122,0.6934868672727157,0.7624438821856125
pendigit-multi.csv,15,NAR,0.3,target,KNN,0.7226011823556162,0.718377281171055,0.7187342166918431
pendigit-multi.csv,15,NAR,0.3,input1,KNN,0.5497953615279673,0.5607253530289324,0.6173668251293795
pendigit-multi.csv,15,NAR,0.5,target,RF,0.7808094588449295,0.7794758310794101,0.7799457627806083
pendigit-multi.csv,15,NAR,0.5,input1,RF,0.11596180081855388,0.18322546180854868,0.20285893896172508
pendigit-multi.csv,15,NAR,0.5,target,LinearSVM,0.779899954524784,0.7721202763730725,0.7725378616221088
pendigit-multi.csv,15,NAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,15,NAR,0.5,target,KNN,0.5075034106412005,0.503504110223073,0.5035998165125364
pendigit-multi.csv,15,NAR,0.5,input1,KNN,0.2146430195543429,0.2752335614894259,0.30293067842205995
pendigit-multi.csv,16,NNAR,0.1,target,RF,0.9881764438381082,0.9882830176916471,0.9881759343057239
pendigit-multi.csv,16,NNAR,0.1,input1,RF,0.9799909049567985,0.89467027375503,0.983959712377091
pendigit-multi.csv,16,NNAR,0.1,target,LinearSVM,0.8926784902228285,0.8920038352650159,0.8921404541974755
pendigit-multi.csv,16,NNAR,0.1,input1,LinearSVM,0.8958617553433379,0.8946204671750422,0.8951041391017964
pendigit-multi.csv,16,NNAR,0.1,target,KNN,0.8321964529331515,0.8290734421022572,0.8296885488806441
pendigit-multi.csv,16,NNAR,0.1,input1,KNN,0.8112778535698044,0.7413803509451674,0.8160799075449575
pendigit-multi.csv,16,NNAR,0.2,target,RF,0.9831741700773079,0.9833274918386958,0.9831721275932888
pendigit-multi.csv,16,NNAR,0.2,input1,RF,0.931787175989086,0.8715652251356107,0.958541728290554
pendigit-multi.csv,16,NNAR,0.2,target,LinearSVM,0.8867667121418826,0.8859878555404593,0.8860039325747768
pendigit-multi.csv,16,NNAR,0.2,input1,LinearSVM,0.8844929513415188,0.8072526482812517,0.8880614390620455
pendigit-multi.csv,16,NNAR,0.2,target,KNN,0.8030923146884947,0.7994015237855556,0.7996796892726751
pendigit-multi.csv,16,NNAR,0.2,input1,KNN,0.7185084129149614,0.6816314511191611,0.7503478134481619
pendigit-multi.csv,16,NNAR,0.3,target,RF,0.9799909049567985,0.9801028998090299,0.9799715649542048
pendigit-multi.csv,16,NNAR,0.3,input1,RF,0.7557980900409277,0.7779975468679716,0.8557586412878811
pendigit-multi.csv,16,NNAR,0.3,target,LinearSVM,0.8744884038199181,0.8731936909671955,0.8733369063220329
pendigit-multi.csv,16,NNAR,0.3,input1,LinearSVM,0.6252842201000455,0.6738662975680071,0.7423448568912931
pendigit-multi.csv,16,NNAR,0.3,target,KNN,0.7617098681218736,0.7598808609424921,0.7596989969679669
pendigit-multi.csv,16,NNAR,0.3,input1,KNN,0.5893587994542974,0.6086517320272236,0.6692550958835776
pendigit-multi.csv,16,NNAR,0.5,target,RF,0.9445202364711233,0.9444342069659294,0.9444245998791637
pendigit-multi.csv,16,NNAR,0.5,input1,RF,0.10959527057753524,0.1768446718472634,0.19483251983348826
pendigit-multi.csv,16,NNAR,0.5,target,LinearSVM,0.8572078217371533,0.8537421756832504,0.8541146975175912
pendigit-multi.csv,16,NNAR,0.5,input1,LinearSVM,0.0,0.0,0.0
pendigit-multi.csv,16,NNAR,0.5,target,KNN,0.6271032287403365,0.6226150826045252,0.6226194289167484
pendigit-multi.csv,16,NNAR,0.5,input1,KNN,0.23101409731696226,0.30681853998142466,0.33772111900149987
pendigit-multi.csv,16,NCAR,0.1,target,RF,0.98681218735789,0.9870211166235352,0.9868204186107238
pendigit-multi.csv,16,NCAR,0.1,input1,RF,0.9795361527967258,0.8948232404103184,0.9842312021942565
pendigit-multi.csv,16,NCAR,0.1,target,LinearSVM,0.8940427467030468,0.8933546476961581,0.8935522012107078
